,account_type,data_holder,txn_date,transaction_type,txn_count,total_amount_aud,avg_amount_aud
388,credit_card,ING Australia,2026-03-18,debit,3,1987.09,662.36
389,credit_card,ING Australia,2026-03-19,credit,5,10796.43,2159.29
390,credit_card,ING Australia,2026-03-19,debit,1,4088.09,4088.09
391,credit_card,ING Australia,2026-03-20,credit,3,9372.75,3124.25
392,credit_card,ING Australia,2026-03-20,debit,2,2369.28,1184.64
393,credit_card,ING Australia,2026-03-21,credit,5,9141.08,1828.22
394,credit_card,ING Australia,2026-03-21,debit,1,3954.79,3954.79
395,credit_card,ING Australia,2026-03-22,credit,1,1048.96,1048.96
396,credit_card,ING Australia,2026-03-23,credit,2,5831.39,2915.69
397,credit_card,ING Australia,2026-03-23,debit,2,3596.55,1798.27
398,credit_card,ING Australia,2026-03-24,credit,1,3896.3,3896.3
399,credit_card,ING Australia,2026-03-24,debit,2,2458.23,1229.12
400,credit_card,ING Australia,2026-03-25,credit,3,6773.92,2257.97
401,credit_card,ING Australia,2026-03-26,credit,1,345.64,345.64
402,credit_card,ING Australia,2026-03-26,debit,1,1979.34,1979.34
403,credit_card,ING Australia,2026-03-27,credit,1,3328.46,3328.46
404,credit_card,ING Australia,2026-03-27,debit,3,1512.8,504.27
405,credit_card,ING Australia,2026-03-28,credit,2,5429.06,2714.53
406,credit_card,ING Australia,2026-03-28,debit,1,3872.24,3872.24
407,credit_card,ING Australia,2026-03-29,debit,3,8088.04,2696.01
408,credit_card,ING Australia,2026-03-30,credit,1,2576.42,2576.42
409,credit_card,ING Australia,2026-03-30,debit,4,3715.55,928.89
410,credit_card,ING Australia,2026-03-31,debit,1,947.17,947.17
411,credit_card,ING Australia,2026-04-01,credit,1,2283.86,2283.86
412,credit_card,ING Australia,2026-04-01,debit,1,2061.86,2061.86
413,credit_card,ING Australia,2026-04-02,credit,3,7049.84,2349.95
414,credit_card,ING Australia,2026-04-02,debit,1,3806.5,3806.5
415,credit_card,ING Australia,2026-04-03,credit,2,5651.49,2825.74
416,credit_card,ING Australia,2026-04-03,debit,2,601.51,300.75
417,credit_card,ING Australia,2026-04-04,credit,2,2434.06,1217.03
418,credit_card,ING Australia,2026-04-05,credit,2,3755.26,1877.63
419,credit_card,ING Australia,2026-04-06,credit,3,6589.36,2196.45
420,credit_card,ING Australia,2026-04-06,debit,2,5091.53,2545.76
421,credit_card,ING Australia,2026-04-07,debit,1,1764.75,1764.75
422,credit_card,ING Australia,2026-04-08,credit,2,3547.74,1773.87
423,credit_card,ING Australia,2026-04-08,debit,1,1038.35,1038.35
424,credit_card,ING Australia,2026-04-09,debit,2,5809.07,2904.53
425,credit_card,ING Australia,2026-04-10,credit,3,10887.66,3629.22
426,credit_card,ING Australia,2026-04-10,debit,1,2307.86,2307.86
427,credit_card,ING Australia,2026-04-11,debit,2,6923.86,3461.93
428,credit_card,ING Australia,2026-04-12,debit,1,34.98,34.98
429,credit_card,ING Australia,2026-04-14,credit,1,1011.5,1011.5
430,credit_card,ING Australia,2026-04-14,debit,2,8065.87,4032.94
431,credit_card,ING Australia,2026-04-15,credit,1,1476.01,1476.01
432,credit_card,ING Australia,2026-04-16,credit,1,1963.66,1963.66
433,credit_card,ING Australia,2026-04-17,credit,3,4079.25,1359.75
434,credit_card,ING Australia,2026-04-17,debit,1,737.2,737.2
435,credit_card,ING Australia,2026-04-18,credit,1,619.39,619.39
436,credit_card,ING Australia,2026-04-18,debit,1,3539.83,3539.83
437,credit_card,Macquarie Bank,2026-01-19,credit,1,3999.13,3999.13
438,credit_card,Macquarie Bank,2026-01-19,debit,2,5178.06,2589.03
439,credit_card,Macquarie Bank,2026-01-20,credit,1,2707.8,2707.8
440,credit_card,Macquarie Bank,2026-01-20,debit,1,3021.57,3021.57
441,credit_card,Macquarie Bank,2026-01-22,debit,1,4359.75,4359.75
442,credit_card,Macquarie Bank,2026-01-23,credit,1,1191.39,1191.39
443,credit_card,Macquarie Bank,2026-01-24,credit,1,1187.62,1187.62
444,credit_card,Macquarie Bank,2026-01-26,credit,1,128.24,128.24
445,credit_card,Macquarie Bank,2026-01-26,debit,1,2721.52,2721.52
446,credit_card,Macquarie Bank,2026-01-28,credit,1,1688.43,1688.43
447,credit_card,Macquarie Bank,2026-01-29,credit,1,1861.9,1861.9
448,credit_card,Macquarie Bank,2026-01-30,credit,1,45.93,45.93
449,credit_card,Macquarie Bank,2026-01-30,debit,3,6461.29,2153.76
450,credit_card,Macquarie Bank,2026-01-31,credit,1,1248.81,1248.81
451,credit_card,Macquarie Bank,2026-02-01,credit,2,1834.46,917.23
452,credit_card,Macquarie Bank,2026-02-01,debit,2,4562.31,2281.15
453,credit_card,Macquarie Bank,2026-02-03,debit,1,2177.19,2177.19
454,credit_card,Macquarie Bank,2026-02-04,debit,1,2116.98,2116.98
455,credit_card,Macquarie Bank,2026-02-05,credit,1,3961.91,3961.91
456,credit_card,Macquarie Bank,2026-02-05,debit,1,374.17,374.17
457,credit_card,Macquarie Bank,2026-02-06,debit,1,821.31,821.31
458,credit_card,Macquarie Bank,2026-02-07,credit,1,1399.36,1399.36
459,credit_card,Macquarie Bank,2026-02-07,debit,3,5342.03,1780.68
460,credit_card,Macquarie Bank,2026-02-08,credit,1,2697.71,2697.71
461,credit_card,Macquarie Bank,2026-02-09,debit,1,3858.47,3858.47
462,credit_card,Macquarie Bank,2026-02-10,credit,2,5972.89,2986.45
463,credit_card,Macquarie Bank,2026-02-11,credit,1,331.77,331.77
464,credit_card,Macquarie Bank,2026-02-11,debit,1,387.26,387.26
465,credit_card,Macquarie Bank,2026-02-12,debit,1,1772.34,1772.34
466,credit_card,Macquarie Bank,2026-02-13,credit,1,4213.62,4213.62
467,credit_card,Macquarie Bank,2026-02-13,debit,2,2140.39,1070.19
468,credit_card,Macquarie Bank,2026-02-14,debit,1,1715.83,1715.83
469,credit_card,Macquarie Bank,2026-02-15,debit,1,531.89,531.89
470,credit_card,Macquarie Bank,2026-02-16,credit,2,4338.01,2169.01
471,credit_card,Macquarie Bank,2026-02-17,credit,1,311.4,311.4
472,credit_card,Macquarie Bank,2026-02-17,debit,2,6191.55,3095.78
473,credit_card,Macquarie Bank,2026-02-18,credit,1,2976.81,2976.81
474,credit_card,Macquarie Bank,2026-02-19,credit,1,500.88,500.88
475,credit_card,Macquarie Bank,2026-02-20,credit,1,786.57,786.57
476,credit_card,Macquarie Bank,2026-02-21,debit,1,82.82,82.82
477,credit_card,Macquarie Bank,2026-02-22,credit,1,3930.69,3930.69
478,credit_card,Macquarie Bank,2026-02-22,debit,1,3591.02,3591.02
479,credit_card,Macquarie Bank,2026-02-23,credit,1,767.15,767.15
480,credit_card,Macquarie Bank,2026-02-23,debit,1,618.79,618.79
481,credit_card,Macquarie Bank,2026-02-24,debit,2,3001.55,1500.78
482,credit_card,Macquarie Bank,2026-02-25,credit,1,1905.64,1905.64
483,credit_card,Macquarie Bank,2026-02-25,debit,2,6338.3,3169.15
484,credit_card,Macquarie Bank,2026-02-27,credit,1,2387.29,2387.29
485,credit_card,Macquarie Bank,2026-02-27,debit,2,7796.76,3898.38
486,credit_card,Macquarie Bank,2026-02-28,credit,1,3271.34,3271.34
487,credit_card,Macquarie Bank,2026-03-02,debit,3,5992.03,1997.34
488,credit_card,Macquarie Bank,2026-03-03,credit,1,3945.58,3945.58
489,credit_card,Macquarie Bank,2026-03-03,debit,1,3474.51,3474.51
490,credit_card,Macquarie Bank,2026-03-04,credit,2,7245.4,3622.7
491,credit_card,Macquarie Bank,2026-03-04,debit,2,4489.63,2244.82
492,credit_card,Macquarie Bank,2026-03-05,credit,1,4141.98,4141.98
493,credit_card,Macquarie Bank,2026-03-05,debit,1,1712.05,1712.05
494,credit_card,Macquarie Bank,2026-03-06,credit,1,3047.13,3047.13
495,credit_card,Macquarie Bank,2026-03-06,debit,2,4266.01,2133.01
496,credit_card,Macquarie Bank,2026-03-07,debit,1,427.35,427.35
497,credit_card,Macquarie Bank,2026-03-08,credit,1,758.13,758.13
498,credit_card,Macquarie Bank,2026-03-08,debit,1,502.81,502.81
499,credit_card,Macquarie Bank,2026-03-09,credit,3,7840.26,2613.42
500,credit_card,Macquarie Bank,2026-03-09,debit,2,4364.68,2182.34
501,credit_card,Macquarie Bank,2026-03-10,credit,1,4217.14,4217.14
502,credit_card,Macquarie Bank,2026-03-11,credit,1,2584.03,2584.03
503,credit_card,Macquarie Bank,2026-03-13,credit,2,5181.75,2590.88
504,credit_card,Macquarie Bank,2026-03-13,debit,2,3628.9,1814.45
505,credit_card,Macquarie Bank,2026-03-14,credit,1,4311.36,4311.36
506,credit_card,Macquarie Bank,2026-03-14,debit,1,1363.24,1363.24
507,credit_card,Macquarie Bank,2026-03-15,credit,1,3436.21,3436.21
508,credit_card,Macquarie Bank,2026-03-15,debit,2,3521.38,1760.69
509,credit_card,Macquarie Bank,2026-03-16,credit,1,2925.28,2925.28
510,credit_card,Macquarie Bank,2026-03-16,debit,1,1520.22,1520.22
511,credit_card,Macquarie Bank,2026-03-17,debit,2,4393.68,2196.84
512,credit_card,Macquarie Bank,2026-03-18,debit,1,2665.85,2665.85
513,credit_card,Macquarie Bank,2026-03-20,credit,1,4116.13,4116.13
514,credit_card,Macquarie Bank,2026-03-21,credit,1,2169.75,2169.75
515,credit_card,Macquarie Bank,2026-03-22,debit,2,3795.69,1897.85
516,credit_card,Macquarie Bank,2026-03-23,credit,3,3683.35,1227.78
517,credit_card,Macquarie Bank,2026-03-23,debit,1,4280.99,4280.99
518,credit_card,Macquarie Bank,2026-03-24,credit,1,417.46,417.46
519,credit_card,Macquarie Bank,2026-03-24,debit,2,2386.14,1193.07
520,credit_card,Macquarie Bank,2026-03-25,debit,2,6716.09,3358.05
521,credit_card,Macquarie Bank,2026-03-26,credit,1,3047.27,3047.27
522,credit_card,Macquarie Bank,2026-03-26,debit,1,836.69,836.69
523,credit_card,Macquarie Bank,2026-03-28,debit,1,4432.73,4432.73
524,credit_card,Macquarie Bank,2026-03-29,credit,2,4568.18,2284.09
525,credit_card,Macquarie Bank,2026-03-29,debit,1,1492.79,1492.79
526,credit_card,Macquarie Bank,2026-03-30,debit,1,922.07,922.07
527,credit_card,Macquarie Bank,2026-03-31,debit,1,74.56,74.56
528,credit_card,Macquarie Bank,2026-04-01,credit,2,5866.23,2933.11
529,credit_card,Macquarie Bank,2026-04-01,debit,2,7751.12,3875.56
530,credit_card,Macquarie Bank,2026-04-02,debit,2,4519.98,2259.99
531,credit_card,Macquarie Bank,2026-04-03,debit,3,7253.77,2417.92
532,credit_card,Macquarie Bank,2026-04-04,credit,1,3719.97,3719.97
533,credit_card,Macquarie Bank,2026-04-04,debit,1,2871.3,2871.3
534,credit_card,Macquarie Bank,2026-04-05,debit,2,6794.16,3397.08
535,credit_card,Macquarie Bank,2026-04-06,credit,1,2942.7,2942.7
536,credit_card,Macquarie Bank,2026-04-06,debit,3,3868.83,1289.61
537,credit_card,Macquarie Bank,2026-04-07,credit,1,556.1,556.1
538,credit_card,Macquarie Bank,2026-04-07,debit,1,3793.84,3793.84
539,credit_card,Macquarie Bank,2026-04-09,credit,1,1728.56,1728.56
540,credit_card,Macquarie Bank,2026-04-09,debit,2,4496.89,2248.45
541,credit_card,Macquarie Bank,2026-04-10,debit,1,4057.78,4057.78
542,credit_card,Macquarie Bank,2026-04-11,debit,1,730.82,730.82
543,credit_card,Macquarie Bank,2026-04-12,credit,1,465.07,465.07
544,credit_card,Macquarie Bank,2026-04-14,credit,2,4970.4,2485.2
545,credit_card,Macquarie Bank,2026-04-15,credit,1,630.64,630.64
546,credit_card,Macquarie Bank,2026-04-16,debit,1,1288.37,1288.37
547,credit_card,Macquarie Bank,2026-04-17,credit,1,2794.85,2794.85
548,credit_card,Macquarie Bank,2026-04-17,debit,2,6511.55,3255.78
549,credit_card,Macquarie Bank,2026-04-18,credit,2,5851.04,2925.52
550,credit_card,NAB,2026-01-19,credit,1,1850.5,1850.5
551,credit_card,NAB,2026-01-19,debit,1,4136.71,4136.71
552,credit_card,NAB,2026-01-20,credit,1,3511.78,3511.78
553,credit_card,NAB,2026-01-20,debit,2,6156.48,3078.24
554,credit_card,NAB,2026-01-21,credit,1,2023.31,2023.31
555,credit_card,NAB,2026-01-21,debit,3,6899.13,2299.71
556,credit_card,NAB,2026-01-22,credit,2,6227.4,3113.7
557,credit_card,NAB,2026-01-22,debit,2,4783.68,2391.84
558,credit_card,NAB,2026-01-23,debit,1,419.06,419.06
559,credit_card,NAB,2026-01-24,debit,1,1010.1,1010.1
560,credit_card,NAB,2026-01-25,credit,1,1999.01,1999.01
561,credit_card,NAB,2026-01-25,debit,1,2426.2,2426.2
562,credit_card,NAB,2026-01-26,debit,1,1882.31,1882.31
563,credit_card,NAB,2026-01-27,credit,2,6587.87,3293.93
564,credit_card,NAB,2026-01-29,credit,1,1623.49,1623.49
565,credit_card,NAB,2026-01-30,credit,1,173.71,173.71
566,credit_card,NAB,2026-01-30,debit,1,500.36,500.36
567,credit_card,NAB,2026-01-31,debit,1,2378.3,2378.3
568,credit_card,NAB,2026-02-01,debit,1,2583.3,2583.3
569,credit_card,NAB,2026-02-03,credit,1,2389.85,2389.85
570,credit_card,NAB,2026-02-03,debit,1,87.39,87.39
571,credit_card,NAB,2026-02-04,debit,1,3143.8,3143.8
572,credit_card,NAB,2026-02-05,credit,2,5498.03,2749.01
573,credit_card,NAB,2026-02-06,credit,1,4198.39,4198.39
574,credit_card,NAB,2026-02-08,debit,1,2080.08,2080.08
575,credit_card,NAB,2026-02-09,debit,2,4556.64,2278.32
576,credit_card,NAB,2026-02-11,credit,1,3010.77,3010.77
577,credit_card,NAB,2026-02-11,debit,2,5828.3,2914.15
578,credit_card,NAB,2026-02-12,credit,1,125.9,125.9
579,credit_card,NAB,2026-02-13,credit,1,2684.69,2684.69
580,credit_card,NAB,2026-02-16,credit,1,1630.19,1630.19
581,credit_card,NAB,2026-02-17,credit,1,4485.68,4485.68
582,credit_card,NAB,2026-02-18,credit,3,9192.62,3064.21
583,credit_card,NAB,2026-02-20,debit,1,1555.18,1555.18
584,credit_card,NAB,2026-02-22,credit,2,6155.55,3077.77
585,credit_card,NAB,2026-02-23,debit,1,3082.56,3082.56
586,credit_card,NAB,2026-02-24,credit,1,1119.95,1119.95
587,credit_card,NAB,2026-02-25,debit,2,5016.46,2508.23
588,credit_card,NAB,2026-02-27,debit,1,2158.46,2158.46
589,credit_card,NAB,2026-02-28,credit,1,4081.57,4081.57
590,credit_card,NAB,2026-02-28,debit,4,7969.39,1992.35
591,credit_card,NAB,2026-03-02,credit,1,2152.41,2152.41
592,credit_card,NAB,2026-03-02,debit,1,1474.28,1474.28
593,credit_card,NAB,2026-03-04,credit,2,5689.9,2844.95
594,credit_card,NAB,2026-03-05,credit,1,925.12,925.12
595,credit_card,NAB,2026-03-06,debit,1,2876.47,2876.47
596,credit_card,NAB,2026-03-08,debit,1,104.25,104.25
597,credit_card,NAB,2026-03-09,debit,2,3604.84,1802.42
598,credit_card,NAB,2026-03-10,credit,1,3780.07,3780.07
599,credit_card,NAB,2026-03-10,debit,1,2623.02,2623.02
600,credit_card,NAB,2026-03-11,credit,1,4384.15,4384.15
601,credit_card,NAB,2026-03-12,credit,2,2189.39,1094.69
602,credit_card,NAB,2026-03-14,credit,2,7566.51,3783.26
603,credit_card,NAB,2026-03-15,credit,1,4309.15,4309.15
604,credit_card,NAB,2026-03-16,credit,2,4808.58,2404.29
605,credit_card,NAB,2026-03-18,debit,2,4216.33,2108.16
606,credit_card,NAB,2026-03-19,credit,1,2751.16,2751.16
607,credit_card,NAB,2026-03-20,credit,1,1792.6,1792.6
608,credit_card,NAB,2026-03-21,debit,1,2254.86,2254.86
609,credit_card,NAB,2026-03-22,credit,1,867.58,867.58
610,credit_card,NAB,2026-03-26,debit,1,1876.41,1876.41
611,credit_card,NAB,2026-03-27,credit,1,2436.76,2436.76
612,credit_card,NAB,2026-03-28,debit,2,5261.65,2630.82
613,credit_card,NAB,2026-03-30,credit,2,736.14,368.07
614,credit_card,NAB,2026-03-31,debit,1,1353.38,1353.38
615,credit_card,NAB,2026-04-01,debit,1,3152.37,3152.37
616,credit_card,NAB,2026-04-02,credit,2,2910.59,1455.3
617,credit_card,NAB,2026-04-03,credit,2,7669.22,3834.61
618,credit_card,NAB,2026-04-05,debit,1,3104.11,3104.11
619,credit_card,NAB,2026-04-06,credit,1,4119.15,4119.15
620,credit_card,NAB,2026-04-06,debit,1,3173.99,3173.99
621,credit_card,NAB,2026-04-07,credit,2,5240.04,2620.02
622,credit_card,NAB,2026-04-07,debit,3,8296.75,2765.58
623,credit_card,NAB,2026-04-08,debit,1,1463.51,1463.51
624,credit_card,NAB,2026-04-10,debit,1,2908.91,2908.91
625,credit_card,NAB,2026-04-11,credit,1,1186.43,1186.43
626,credit_card,NAB,2026-04-13,credit,1,71.82,71.82
627,credit_card,NAB,2026-04-13,debit,1,638.33,638.33
628,credit_card,NAB,2026-04-14,credit,1,4218.56,4218.56
629,credit_card,NAB,2026-04-16,debit,1,930.79,930.79
630,credit_card,NAB,2026-04-17,credit,3,5547.75,1849.25
631,credit_card,Westpac,2026-01-22,credit,1,629.23,629.23
632,credit_card,Westpac,2026-01-24,credit,1,1452.41,1452.41
633,credit_card,Westpac,2026-01-24,debit,2,1408.04,704.02
634,credit_card,Westpac,2026-01-25,debit,1,1134.85,1134.85
635,credit_card,Westpac,2026-01-26,debit,1,2173.37,2173.37
636,credit_card,Westpac,2026-01-28,debit,1,3553.26,3553.26
637,credit_card,Westpac,2026-01-29,debit,1,4165.84,4165.84
638,credit_card,Westpac,2026-02-01,debit,1,1761.49,1761.49
639,credit_card,Westpac,2026-02-04,credit,1,304.07,304.07
640,credit_card,Westpac,2026-02-05,credit,1,919.61,919.61
641,credit_card,Westpac,2026-02-06,debit,1,3606.86,3606.86
642,credit_card,Westpac,2026-02-12,credit,2,7343.27,3671.64
643,credit_card,Westpac,2026-02-12,debit,2,2082.66,1041.33
644,credit_card,Westpac,2026-02-18,credit,1,548.02,548.02
645,credit_card,Westpac,2026-02-19,debit,1,903.03,903.03
646,credit_card,Westpac,2026-02-20,credit,1,3395.89,3395.89
647,credit_card,Westpac,2026-02-20,debit,1,2618.34,2618.34
648,credit_card,Westpac,2026-02-21,debit,1,2462.89,2462.89
649,credit_card,Westpac,2026-02-22,debit,1,94.26,94.26
650,credit_card,Westpac,2026-02-23,credit,1,2419.03,2419.03
651,credit_card,Westpac,2026-02-24,credit,1,2525.96,2525.96
652,credit_card,Westpac,2026-02-25,credit,1,3406.25,3406.25
653,credit_card,Westpac,2026-02-27,credit,2,8120.1,4060.05
654,credit_card,Westpac,2026-02-27,debit,1,2082.83,2082.83
655,credit_card,Westpac,2026-02-28,credit,1,184.32,184.32
656,credit_card,Westpac,2026-03-01,credit,1,4133.38,4133.38
657,credit_card,Westpac,2026-03-02,credit,1,310.29,310.29
658,credit_card,Westpac,2026-03-02,debit,1,3703.59,3703.59
659,credit_card,Westpac,2026-03-03,debit,1,1763.84,1763.84
660,credit_card,Westpac,2026-03-05,debit,1,3541.13,3541.13
661,credit_card,Westpac,2026-03-06,credit,2,4383.05,2191.53
662,credit_card,Westpac,2026-03-08,credit,1,650.7,650.7
663,credit_card,Westpac,2026-03-09,credit,3,9212.37,3070.79
664,credit_card,Westpac,2026-03-10,credit,2,8549.79,4274.9
665,credit_card,Westpac,2026-03-10,debit,1,3169.67,3169.67
666,credit_card,Westpac,2026-03-11,credit,1,3993.58,3993.58
667,credit_card,Westpac,2026-03-13,credit,1,741.69,741.69
668,credit_card,Westpac,2026-03-13,debit,1,527.45,527.45
669,credit_card,Westpac,2026-03-14,debit,1,3931.03,3931.03
670,credit_card,Westpac,2026-03-15,debit,2,6618.58,3309.29
671,credit_card,Westpac,2026-03-16,debit,1,4459.24,4459.24
672,credit_card,Westpac,2026-03-17,debit,1,4289.87,4289.87
673,credit_card,Westpac,2026-03-19,debit,1,1880.02,1880.02
674,credit_card,Westpac,2026-03-20,credit,1,3106.67,3106.67
675,credit_card,Westpac,2026-03-23,credit,1,1875.46,1875.46
676,credit_card,Westpac,2026-03-23,debit,1,244.3,244.3
677,credit_card,Westpac,2026-03-24,credit,1,4216.86,4216.86
678,credit_card,Westpac,2026-03-24,debit,1,1592.79,1592.79
679,credit_card,Westpac,2026-03-26,credit,1,3433.56,3433.56
680,credit_card,Westpac,2026-03-27,credit,2,5766.6,2883.3
681,credit_card,Westpac,2026-03-27,debit,1,1473.92,1473.92
682,credit_card,Westpac,2026-03-29,credit,1,2750.49,2750.49
683,credit_card,Westpac,2026-03-31,debit,1,2908.11,2908.11
684,credit_card,Westpac,2026-04-04,credit,1,4446.79,4446.79
685,credit_card,Westpac,2026-04-06,debit,1,680.54,680.54
686,credit_card,Westpac,2026-04-08,debit,1,1132.1,1132.1
687,credit_card,Westpac,2026-04-09,debit,2,7361.43,3680.72
688,credit_card,Westpac,2026-04-10,debit,1,139.31,139.31
689,credit_card,Westpac,2026-04-11,debit,1,547.25,547.25
690,credit_card,Westpac,2026-04-12,debit,1,109.47,109.47
691,credit_card,Westpac,2026-04-14,debit,1,1283.83,1283.83
692,credit_card,Westpac,2026-04-15,credit,1,1400.54,1400.54
693,credit_card,Westpac,2026-04-16,credit,1,3697.32,3697.32
694,credit_card,Westpac,2026-04-16,debit,1,2513.57,2513.57
695,credit_card,Westpac,2026-04-17,debit,1,1345.45,1345.45
696,credit_card,Westpac,2026-04-18,credit,1,1045.15,1045.15
697,credit_card,Westpac,2026-04-19,credit,1,1493.91,1493.91
698,credit_card,Westpac,2026-04-19,debit,1,941.62,941.62
699,mortgage,ANZ,2026-01-19,credit,1,1392.38,1392.38
700,mortgage,ANZ,2026-01-20,debit,1,1758.61,1758.61
701,mortgage,ANZ,2026-01-21,debit,1,48.07,48.07
702,mortgage,ANZ,2026-01-25,credit,1,711.07,711.07
703,mortgage,ANZ,2026-01-27,debit,1,2962.42,2962.42
704,mortgage,ANZ,2026-01-30,credit,1,1831.13,1831.13
705,mortgage,ANZ,2026-01-31,credit,1,1166.95,1166.95
706,mortgage,ANZ,2026-02-02,debit,3,2470.37,823.46
707,mortgage,ANZ,2026-02-03,debit,1,928.15,928.15
708,mortgage,ANZ,2026-02-04,credit,2,4018.11,2009.05
709,mortgage,ANZ,2026-02-06,credit,1,576.66,576.66
710,mortgage,ANZ,2026-02-06,debit,1,1022.33,1022.33
711,mortgage,ANZ,2026-02-07,credit,1,1697.74,1697.74
712,mortgage,ANZ,2026-02-08,credit,1,1831.39,1831.39
713,mortgage,ANZ,2026-02-10,debit,3,7350.97,2450.32
714,mortgage,ANZ,2026-02-13,debit,1,3974.96,3974.96
715,mortgage,ANZ,2026-02-14,debit,1,1220.17,1220.17
716,mortgage,ANZ,2026-02-15,debit,1,4441.24,4441.24
717,mortgage,ANZ,2026-02-16,credit,2,8000.56,4000.28
718,mortgage,ANZ,2026-02-17,credit,1,203.04,203.04
719,mortgage,ANZ,2026-02-19,credit,1,2450.94,2450.94
720,mortgage,ANZ,2026-02-21,credit,1,2352.7,2352.7
721,mortgage,ANZ,2026-02-23,credit,1,3128.12,3128.12
722,mortgage,ANZ,2026-02-23,debit,1,3081.18,3081.18
723,mortgage,ANZ,2026-02-24,credit,1,2808.79,2808.79
724,mortgage,ANZ,2026-02-25,credit,1,768.09,768.09
725,mortgage,ANZ,2026-02-25,debit,1,2124.81,2124.81
726,mortgage,ANZ,2026-02-27,credit,1,117.97,117.97
727,mortgage,ANZ,2026-02-28,credit,1,350.47,350.47
728,mortgage,ANZ,2026-03-01,debit,3,9442.22,3147.41
729,mortgage,ANZ,2026-03-02,debit,2,4520.43,2260.22
730,mortgage,ANZ,2026-03-03,debit,1,133.45,133.45
731,mortgage,ANZ,2026-03-06,debit,1,3296.6,3296.6
732,mortgage,ANZ,2026-03-08,debit,1,2750.56,2750.56
733,mortgage,ANZ,2026-03-09,debit,1,2466.59,2466.59
